
115, 0.136039, 1.97917
116, 0.14837, 2.08333
117, 0.153411, 2.39583
118, 0.138441, 2.1875
119, 0.0846608, 0.520833
120, 0.138588, 1.97917
121, 0.0657911, 0.3125
122, 0.319276, 5.625
123, 0.284817, 11.875
124, 0.132804, 2.5
125, 0.156995, 2.39583
126, 0.170051, 4.0625
127, 0.172686, 3.75
128, 0.175945, 2.91667
129, 0.11285, 1.04167
133, 0.135931, 0.416667
139, 0.104035, 1.77083
140, 0.0598457, 0.104167
146, 0.23034, 1.97917
152, 0.252732, 0.729167
158, 0.148403, 1.875
162, 0.000409568, 0
